year,university,school,degree,category,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2013,NTU,College of business (nanyang business school),Accountancy,Business,0.971,0.9570000000000001,2850.0,2700.0,2938.0,2700.0,2700.0,2900.0
2013,NTU,College of business (nanyang business school),Accountancy & Business,Business,0.9740000000000001,0.961,3701.0,3200.0,3727.0,3350.0,2900.0,4000.0
2013,NTU,College of engineering,Aerospace Engineering,Engineering,0.953,0.953,3494.0,3500.0,3536.0,3500.0,3100.0,3816.0
2013,NTU,"College of humanities, arts & social sciences","Art, Design & Media",Architecture & Design,0.816,0.614,2639.0,2500.0,2638.0,2500.0,2300.0,2900.0
2013,NTU,National institute of education (nie),Arts (with Education),Education,1.0,1.0,3413.0,3426.0,3506.0,3498.0,3400.0,3575.0
2013,NTU,College of sciences,Biological Sciences,Science,0.7859999999999999,0.6809999999999999,2881.0,2900.0,3002.0,3000.0,2700.0,3250.0
2013,NTU,College of engineering,Biomedical Engineering,Engineering,0.813,0.688,2952.0,2900.0,3166.0,3125.0,2893.0,3365.0
2013,NTU,College of business (nanyang business school),Business,Business,0.909,0.857,3053.0,3000.0,3214.0,3000.0,2700.0,3500.0
2013,NTU,College of business (nanyang business school),Business & Computing,Technology,0.875,0.875,3557.0,3400.0,3615.0,3400.0,3000.0,4100.0
2013,NTU,College of engineering,Chemical & Biomolecular Engineering,Engineering,0.873,0.851,3235.0,3000.0,3377.0,3200.0,3000.0,3800.0
2013,NTU,College of sciences,Chemistry & Biological Chemistry,Science,0.7979999999999999,0.6890000000000001,2993.0,3000.0,3083.0,3100.0,2800.0,3400.0
2013,NTU,"College of humanities, arts & social sciences",Chinese,Arts & Social Sciences,0.851,0.805,2818.0,2800.0,2924.0,3000.0,2600.0,3300.0
2013,NTU,College of engineering,Civil Engineering,Engineering,0.948,0.938,3091.0,3000.0,3182.0,3100.0,3000.0,3380.0
2013,NTU,"College of humanities, arts & social sciences",Communication Studies,Arts & Social Sciences,0.894,0.7959999999999999,2893.0,2930.0,2956.0,3000.0,2700.0,3250.0
2013,NTU,College of engineering,Computer Engineering,Engineering,0.903,0.882,3326.0,3100.0,3374.0,3175.0,3000.0,3600.0
2013,NTU,College of engineering,Computer Science,Technology,0.9209999999999999,0.885,3249.0,3000.0,3306.0,3125.0,3000.0,3600.0
2013,NTU,"College of humanities, arts & social sciences",Economics,Arts & Social Sciences,0.899,0.835,3085.0,3000.0,3148.0,3000.0,2800.0,3545.0
2013,NTU,College of engineering,Electrical & Electronic Engineering,Engineering,0.91,0.887,3133.0,3000.0,3187.0,3100.0,3000.0,3440.0
2013,NTU,"College of humanities, arts & social sciences",English,Arts & Social Sciences,0.8270000000000001,0.6729999999999999,3087.0,3000.0,3179.0,3100.0,2800.0,3400.0
2013,NTU,College of engineering,Environmental Engineering,Engineering,0.84,0.815,3091.0,3000.0,3140.0,3000.0,3000.0,3300.0
2013,NTU,College of engineering,Information Engineering & Media,Engineering,0.857,0.7959999999999999,3160.0,3150.0,3203.0,3200.0,2950.0,3400.0
2013,NTU,"College of humanities, arts & social sciences",Linguistics & Multilingual Studies,Arts & Social Sciences,0.9059999999999999,0.813,2691.0,2600.0,2725.0,2625.0,2475.0,3018.0
2013,NTU,College of engineering,Maritime Studies,Science,0.956,0.9329999999999999,3050.0,3000.0,3111.0,3000.0,2850.0,3200.0
2013,NTU,College of engineering,Materials Engineering,Engineering,0.825,0.789,2989.0,3000.0,3096.0,3000.0,2800.0,3300.0
2013,NTU,College of sciences,Mathematical Sciences,Science,0.86,0.8370000000000001,3169.0,3000.0,3262.0,3000.0,2750.0,3500.0
2013,NTU,College of engineering,Mechanical Engineering,Engineering,0.9159999999999999,0.895,3125.0,3000.0,3226.0,3100.0,3000.0,3500.0
2013,NTU,College of sciences,Medicine,Healthcare,0.907,0.884,2840.0,2800.0,2883.0,2807.0,2700.0,3000.0
2013,NTU,College of sciences,Physics & Applied Physics,Science,0.8079999999999999,0.6920000000000001,3164.0,3000.0,3208.0,3300.0,2900.0,3400.0
2013,NTU,"College of humanities, arts & social sciences",Psychology,Arts & Social Sciences,0.8240000000000001,0.718,3007.0,3000.0,3061.0,3000.0,2750.0,3255.0
2013,NTU,National institute of education (nie),Science (with Education),Education,1.0,1.0,3377.0,3400.0,3478.0,3498.0,3300.0,3800.0
2013,NTU,"College of humanities, arts & social sciences",Sociology,Arts & Social Sciences,0.7440000000000001,0.5579999999999999,2980.0,3000.0,3082.0,3100.0,2800.0,3310.0
2013,NTU,College of sciences,Sports Science & Management,Science,0.682,0.591,2968.0,3000.0,2985.0,3000.0,2700.0,3400.0
2013,NUS,Nus business school,Accountancy,Business,0.9524999999999999,0.9165000000000001,2902.5,2750.0,3032.5,2750.0,2700.0,3109.0
2013,NUS,Faculty of science,Applied Science,Science,0.973,0.973,2850.0,2750.0,2925.0,2900.0,2600.0,3255.0
2013,NUS,Faculty of arts & social sciences,Arts (General),Arts & Social Sciences,0.857,0.7235,2899.0,2965.0,3021.0,3000.0,2650.0,3290.0
2013,NUS,Faculty of engineering,Biomedical Engineering,Engineering,0.74,0.6,2823.0,3000.0,3068.0,3000.0,2720.0,3250.0
2013,NUS,Nus business school,Business,Business,0.9165,0.8600000000000001,3182.0,2959.0,3287.0,3100.0,2750.0,3585.0
2013,NUS,Faculty of engineering,Chemical & Biomolecular Engineering,Engineering,0.932,0.9,3245.0,3000.0,3359.0,3175.0,3000.0,3644.0
2013,NUS,Faculty of engineering,Civil Engineering,Engineering,0.961,0.941,3140.0,3000.0,3154.0,3050.0,3000.0,3300.0
2013,NUS,Faculty of engineering,Computer Engineering,Engineering,0.889,0.856,3592.0,3200.0,3653.0,3200.0,3000.0,3970.0
2013,NUS,School of computing,Computer Science,Technology,0.924,0.833,3933.0,3400.0,3953.0,3425.0,3000.0,4000.0
2013,NUS,School of computing,Computing (Communications & Media),Technology,0.889,0.778,3350.0,3000.0,3377.0,3050.0,2825.0,3425.0
2013,NUS,Faculty of dentistry,Dental Surgery,Healthcare,1.0,1.0,4106.0,4000.0,4106.0,4000.0,4000.0,4400.0
2013,NUS,Faculty of engineering,Electrical Engineering,Engineering,0.885,0.88,3286.0,3100.0,3334.0,3200.0,3000.0,3600.0
2013,NUS,School of computing,Electronic Commerce,Technology,0.889,0.833,3277.0,3050.0,3320.0,3080.0,2800.0,3553.0
2013,NUS,Faculty of engineering,Engineering Science,Engineering,0.862,0.759,2940.0,3000.0,2960.0,3000.0,2800.0,3150.0
2013,NUS,Faculty of engineering,Environmental Engineering,Engineering,0.938,0.875,3153.0,3100.0,3208.0,3110.0,3000.0,3500.0
2013,NUS,Faculty of engineering,Industrial & Systems Engineering,Engineering,0.9390000000000001,0.924,3330.0,3200.0,3397.0,3200.0,3000.0,3800.0
2013,NUS,School of design & environment,Industrial Design,Architecture & Design,0.821,0.536,3007.0,2650.0,3023.0,2650.0,2400.0,3000.0
2013,NUS,School of computing,Information Systems,Technology,0.892,0.8390000000000001,3266.0,3000.0,3322.0,3005.0,3000.0,3800.0
2013,NUS,Faculty of law,Law,Law,0.988,0.982,4922.0,4800.0,5099.0,5000.0,4500.0,5800.0
2013,NUS,Faculty of engineering,Materials Engineering,Engineering,0.909,0.879,3036.0,3000.0,3169.0,3000.0,3000.0,3260.0
2013,NUS,Faculty of engineering,Mechanical Engineering,Engineering,0.8909999999999999,0.872,3155.0,3000.0,3319.0,3225.0,3000.0,3500.0
2013,NUS,Yll school of medicine,Medicine,Healthcare,1.0,1.0,4406.0,4500.0,4741.0,4500.0,4500.0,5200.0
2013,NUS,Yll school of medicine,Nursing,Healthcare,0.9875,0.9875,2791.5,2875.0,2964.0,2987.5,2850.0,3125.0
2013,NUS,Faculty of science,Pharmacy,Science,0.9640000000000001,0.9640000000000001,3473.0,3500.0,3540.0,3500.0,3350.0,3750.0
2013,NUS,School of design & environment,Project & Facilities Management,Arts & Social Sciences,0.968,0.968,2961.0,2980.0,3025.0,3000.0,2800.0,3200.0
2013,NUS,School of design & environment,Real Estate,Business,0.892,0.892,2839.0,2800.0,2988.0,2900.0,2600.0,3179.0
2013,NUS,Faculty of science,Science (General),Science,0.8225,0.6955,2913.5,2850.0,3010.5,2950.0,2734.0,3250.0
2013,NUS,Faculty of arts & social sciences,Social Sciences,Arts & Social Sciences,0.8809999999999999,0.768,3098.0,3100.0,3210.0,3200.0,2800.0,3500.0
2013,SMU,School of accountancy (4-year programme) *,Accountancy,Business,0.9470000000000001,0.9420000000000001,3405.5,2850.0,3488.0,2912.5,2700.0,3590.0
2013,SMU,School of business (4-year programme) *,Business,Business,0.9455,0.9055,3584.5,3250.0,3747.5,3390.0,2900.0,3925.0
2013,SMU,School of economics (4-year programme) *,Economics,Arts & Social Sciences,0.9229999999999999,0.9129999999999999,3560.0,3350.0,3666.5,3469.5,3125.0,3900.0
2013,SMU,School of information systems (4-year programme) *,Information Systems Management,Technology,0.968,0.902,3587.5,3512.5,3665.0,3550.0,3250.0,3900.0
2013,SMU,School of law (4-year programme) *,Law,Law,1.0,1.0,5176.0,4900.0,5431.5,5273.5,4625.0,6200.0
2013,SMU,School of social sciences (4-year programme) *,Social Sciences,Arts & Social Sciences,0.87,0.8154999999999999,3186.5,3100.0,3208.5,3100.0,2700.0,3550.5
2014,NTU,College of business (nanyang business school),Accountancy,Business,0.966,0.961,2981.0,2800.0,3003.0,2840.0,2700.0,3000.0
2014,NTU,College of business (nanyang business school),Accountancy & Business,Business,0.982,0.956,3539.0,3300.0,3597.0,3300.0,2900.0,4000.0
2014,NTU,College of engineering,Aerospace Engineering,Engineering,0.846,0.8270000000000001,3715.0,3700.0,3911.0,3770.0,3300.0,4070.0
2014,NTU,"College of humanities, arts & social sciences","Art, Design & Media",Architecture & Design,0.8,0.68,2761.0,2600.0,2791.0,2700.0,2300.0,3000.0
2014,NTU,National institute of education (nie),Arts (with Education),Education,1.0,1.0,3388.0,3400.0,3536.0,3475.0,3400.0,3700.0
2014,NTU,College of sciences,Biological Sciences,Science,0.7509999999999999,0.608,3083.0,3000.0,3174.0,3000.0,2800.0,3400.0
2014,NTU,College of engineering,Biomedical Engineering,Engineering,0.7979999999999999,0.6970000000000001,2998.0,3000.0,3188.0,3000.0,2825.0,3400.0
2014,NTU,College of business (nanyang business school),Business,Business,0.8959999999999999,0.802,3231.0,3000.0,3318.0,3100.0,2800.0,3600.0
2014,NTU,College of business (nanyang business school),Business & Computing,Technology,0.929,0.893,3398.0,3400.0,3431.0,3450.0,3232.0,4000.0
2014,NTU,College of engineering,Chemical & Biomolecular Engineering,Engineering,0.838,0.7609999999999999,3296.0,3250.0,3415.0,3400.0,3200.0,3575.0
2014,NTU,College of sciences,Chemistry & Biological Chemistry,Science,0.805,0.6829999999999999,3006.0,3000.0,3321.0,3100.0,2800.0,3400.0
2014,NTU,"College of humanities, arts & social sciences",Chinese,Arts & Social Sciences,0.868,0.758,2927.0,3000.0,3006.0,3000.0,2700.0,3300.0
2014,NTU,College of engineering,Civil Engineering,Engineering,0.938,0.929,3122.0,3000.0,3152.0,3100.0,3000.0,3300.0
2014,NTU,"College of humanities, arts & social sciences",Communication Studies,Arts & Social Sciences,0.867,0.779,2891.0,2800.0,2976.0,3000.0,2600.0,3294.0
2014,NTU,College of engineering,Computer Engineering,Engineering,0.914,0.888,3423.0,3300.0,3512.0,3400.0,3200.0,3800.0
2014,NTU,College of engineering,Computer Science,Technology,0.945,0.937,3269.0,3200.0,3304.0,3200.0,3000.0,3700.0
2014,NTU,"College of humanities, arts & social sciences",Economics,Arts & Social Sciences,0.887,0.784,3183.0,3075.0,3222.0,3200.0,3000.0,3500.0
2014,NTU,College of engineering,Electrical & Electronic Engineering,Engineering,0.907,0.884,3241.0,3175.0,3336.0,3200.0,3000.0,3500.0
2014,NTU,"College of humanities, arts & social sciences",English,Arts & Social Sciences,0.87,0.63,3137.0,3000.0,3432.0,3100.0,2800.0,3990.0
2014,NTU,College of engineering,Environmental Engineering,Engineering,0.889,0.8220000000000001,3121.0,3000.0,3111.0,3000.0,3000.0,3500.0
2014,NTU,College of engineering,Information Engineering & Media,Engineering,0.857,0.732,3185.0,3000.0,3318.0,3200.0,3000.0,3600.0
2014,NTU,"College of humanities, arts & social sciences",Linguistics & Multilingual Studies,Arts & Social Sciences,0.857,0.667,3066.0,3000.0,3148.0,3230.0,2800.0,3500.0
2014,NTU,College of engineering,Maritime Studies,Science,0.925,0.925,3163.0,3050.0,3206.0,3050.0,3000.0,3500.0
2014,NTU,College of engineering,Materials Engineering,Engineering,0.825,0.777,3145.0,3000.0,3261.0,3150.0,3000.0,3410.0
2014,NTU,College of sciences,Mathematical Sciences,Science,0.9129999999999999,0.797,3022.0,3000.0,3078.0,3200.0,2800.0,3300.0
2014,NTU,College of sciences,Mathematics & Economics,Arts & Social Sciences,0.884,0.87,3155.0,3200.0,3142.0,3200.0,2800.0,3500.0
2014,NTU,College of engineering,Mechanical Engineering,Engineering,0.902,0.878,3161.0,3000.0,3289.0,3100.0,3000.0,3500.0
2014,NTU,College of sciences,Medicine,Healthcare,1.0,1.0,2974.0,2900.0,3018.0,2900.0,2786.0,3400.0
2014,NTU,College of sciences,Physics & Applied Physics,Science,0.737,0.632,3034.0,3000.0,3241.0,3100.0,2800.0,3560.0
2014,NTU,"College of humanities, arts & social sciences",Psychology,Arts & Social Sciences,0.667,0.5489999999999999,3197.0,3100.0,3228.0,3100.0,2800.0,3500.0
2014,NTU,National institute of education (nie),Science (with Education),Education,1.0,1.0,3358.0,3400.0,3475.0,3475.0,3400.0,3750.0
2014,NTU,"College of humanities, arts & social sciences",Sociology,Arts & Social Sciences,0.732,0.679,3002.0,3000.0,3143.0,3100.0,2800.0,3260.0
2014,NTU,College of sciences,Sports Science & Management,Science,0.879,0.6970000000000001,3076.0,2800.0,3229.0,3000.0,2700.0,3590.0
2014,NUS,Nus business school,Accountancy,Business,0.9695,0.9305,3093.0,2825.0,3198.0,2875.0,2750.0,3307.0
2014,NUS,Faculty of science,Applied Science,Science,0.955,0.818,2760.0,2750.0,2831.0,2800.0,2600.0,3000.0
2014,NUS,School of design & environment,Architecture,Architecture & Design,0.9840000000000001,0.9520000000000001,4290.0,4200.0,4400.0,4275.0,4000.0,4750.0
2014,NUS,Faculty of arts & social sciences,Arts (General),Arts & Social Sciences,0.825,0.7095,2930.0,2980.0,3080.0,3050.0,2750.0,3305.0
2014,NUS,Faculty of engineering,Biomedical Engineering,Engineering,0.875,0.7709999999999999,2966.0,3000.0,3058.0,3000.0,2700.0,3300.0
2014,NUS,Nus business school,Business,Business,0.9115,0.871,3606.5,3250.0,3728.5,3260.0,3000.0,3800.0
2014,NUS,Faculty of engineering,Chemical & Biomolecular Engineering,Engineering,0.8390000000000001,0.764,3277.0,3200.0,3434.0,3300.0,3000.0,3650.0
2014,NUS,Faculty of engineering,Civil Engineering,Engineering,0.971,0.971,3212.0,3200.0,3281.0,3208.0,3000.0,3500.0
2014,NUS,Faculty of engineering,Computer Engineering,Engineering,0.9520000000000001,0.924,3674.0,3500.0,3762.0,3500.0,3200.0,4080.0
2014,NUS,School of computing,Computer Science,Technology,0.9059999999999999,0.8590000000000001,3729.0,3500.0,3712.0,3500.0,3300.0,4000.0
2014,NUS,School of computing,Computing (Communications & Media),Technology,0.821,0.821,3107.0,3000.0,3129.0,3088.0,2900.0,3300.0
2014,NUS,Faculty of dentistry,Dental Surgery,Healthcare,1.0,1.0,4054.0,4000.0,4054.0,4000.0,4000.0,4020.0
2014,NUS,Faculty of engineering,Electrical Engineering,Engineering,0.9059999999999999,0.8809999999999999,3306.0,3200.0,3571.0,3300.0,3000.0,3800.0
2014,NUS,School of computing,Electronic Commerce,Technology,0.857,0.857,3183.0,3000.0,3386.0,3200.0,3000.0,3500.0
2014,NUS,Faculty of engineering,Engineering Science,Engineering,0.813,0.625,3375.0,3300.0,3465.0,3400.0,3275.0,3790.0
2014,NUS,Faculty of engineering,Environmental Engineering,Engineering,0.9520000000000001,0.929,3250.0,3200.0,3215.0,3230.0,3000.0,3422.0
2014,NUS,Faculty of engineering,Industrial & Systems Engineering,Engineering,0.965,0.965,3591.0,3350.0,3719.0,3600.0,3200.0,4000.0
2014,NUS,School of design & environment,Industrial Design,Architecture & Design,0.773,0.591,2600.0,2550.0,2603.0,2565.0,2200.0,3000.0
2014,NUS,School of computing,Information Systems,Technology,0.955,0.92,3684.0,3352.0,3789.0,3500.0,3100.0,4039.0
2014,NUS,Faculty of law,Law,Law,0.982,0.976,5027.0,5000.0,5247.0,5150.0,4800.0,5800.0
2014,NUS,Faculty of engineering,Materials Engineering,Engineering,0.7859999999999999,0.738,3054.0,3100.0,3350.0,3300.0,3000.0,3600.0
2014,NUS,Faculty of engineering,Mechanical Engineering,Engineering,0.9,0.885,3160.0,3100.0,3323.0,3200.0,3000.0,3500.0
2014,NUS,Yll school of medicine,Medicine,Healthcare,1.0,1.0,4404.0,4500.0,4886.0,5000.0,4500.0,5200.0
2014,NUS,Yll school of medicine,Nursing,Healthcare,1.0,0.978,3049.5,3135.0,3270.5,3350.0,3160.0,3493.0
2014,NUS,Faculty of science,Pharmacy,Science,0.9890000000000001,0.9670000000000001,3467.0,3500.0,3670.0,3630.0,3470.0,4000.0
2014,NUS,School of design & environment,Project & Facilities Management,Arts & Social Sciences,0.953,0.941,3089.0,3000.0,3181.0,3000.0,2900.0,3360.0
2014,NUS,School of design & environment,Real Estate,Business,0.9309999999999999,0.892,2931.0,2950.0,3108.0,3000.0,2750.0,3300.0
2014,NUS,Faculty of science,Science (General),Science,0.817,0.6859999999999999,3014.0,3000.0,3150.5,3105.0,2825.0,3400.0
2014,NUS,Faculty of arts & social sciences,Social Sciences,Arts & Social Sciences,0.887,0.8009999999999999,3192.0,3200.0,3304.0,3250.0,3000.0,3600.0
2014,SIT,University of glasgow,Aerospace Engineering,Engineering,0.8685,0.815,3306.5,3050.0,3374.0,3075.0,2874.5,3847.0
2014,SIT,Newcastle university,Architecture,Architecture & Design,1.0,0.941,3293.0,3355.0,3467.0,3500.0,3233.0,3675.0
2014,SIT,Technische universitã¤t mã¼nchen,Chemical & Biomolecular Engineering,Engineering,0.867,0.867,2954.0,2900.0,3285.0,3200.0,2950.0,3755.0
2014,SIT,The glasgow school of art,Communication Studies,Arts & Social Sciences,0.8909999999999999,0.7829999999999999,2547.0,2500.0,2595.0,2500.0,2400.0,2800.0
2014,SIT,Digipen institute of technology,Computer Science (Specialisation),Technology,1.0,1.0,2859.0,3000.0,2910.0,3000.0,2700.0,3300.0
2014,SIT,The culinary institute of america,Culinary Arts Management,Business,0.893,0.893,2430.0,2400.0,2503.0,2500.0,2200.0,2600.0
2014,SIT,Newcastle university,Dietetics & Nutrition,Healthcare,0.75,0.614,2806.0,2750.0,2854.0,2800.0,2500.0,3170.0
2014,SIT,Wheelock college,Early Childhood Education,Education,0.971,0.971,2509.0,2600.0,2553.0,2600.0,2475.0,2613.0
2014,SIT,Technische universitã¤t mã¼nchen,Electrical Engineering & IT,Engineering,0.857,0.821,3072.0,2900.0,3141.0,3000.0,2800.0,3480.0
2014,SIT,Digipen institute of technology,Fine Arts,Architecture & Design,0.9059999999999999,0.8440000000000001,2586.0,2600.0,2603.0,2600.0,2300.0,2885.0
2014,SIT,Digipen institute of technology,Game Design,Architecture & Design,1.0,0.9335,2711.0,2787.5,2722.5,2837.5,2687.5,2937.5
2014,SIT,"University of nevada, las vegas",Hospitality Management,Business,0.888,0.78,2445.0,2500.0,2634.0,2500.0,2300.0,2900.0
2014,SIT,The glasgow school of art,Interior Design,Architecture & Design,0.9390000000000001,0.909,2553.0,2500.0,2583.0,2500.0,2373.0,2800.0
2014,SIT,Newcastle university,Marine & Offshore Engineering,Engineering,0.9195,0.901,3259.5,3150.0,3400.5,3280.0,3039.0,3609.5
2014,SIT,University of glasgow,Mechanical Engineering (Design & Manufacturing),Engineering,0.9229999999999999,0.9229999999999999,3229.0,3000.0,3424.0,3250.0,2950.0,3556.0
2014,SIT,University of glasgow,Mechatronics Engineering,Engineering,0.93,0.873,3067.0,3050.0,3209.0,3100.0,2964.0,3443.0
2014,SIT,University of manchester,Nursing,Healthcare,0.972,0.9440000000000001,3230.0,3260.0,3464.0,3511.0,3115.0,3860.0
2014,SIT,Trinity college dublin,Occupational Therapy,Healthcare,1.0,1.0,3127.0,3100.0,3151.0,3100.0,3000.0,3338.0
2014,SIT,Trinity college dublin,Physiotherapy,Healthcare,1.0,1.0,3204.0,3200.0,3229.0,3200.0,3000.0,3500.0
2014,SMU,School of accountancy (4-year programme) *,Accountancy,Business,0.9550000000000001,0.9375,3623.0,3150.0,3661.5,3187.5,2798.5,3957.0
2014,SMU,School of business (4-year programme) *,Business,Business,0.927,0.902,3824.5,3375.0,3934.0,3466.5,3100.0,4250.0
2014,SMU,School of economics (4-year programme) *,Economics,Arts & Social Sciences,0.9039999999999999,0.865,3670.0,3650.0,3734.5,3650.0,3237.5,4175.0
2014,SMU,School of information systems (4-year programme) *,Information Systems Management,Technology,0.9515,0.8240000000000001,3744.0,3612.5,3840.5,3700.0,3250.0,4270.0
2014,SMU,School of law (4-year programme) *,Law,Law,0.9775,0.9664999999999999,5010.5,4850.0,5451.5,5412.5,4700.0,5975.0
2014,SMU,School of social sciences (4-year programme) *,Social Sciences,Arts & Social Sciences,0.892,0.827,3156.0,3107.5,3355.5,3295.0,2900.0,3767.5
2015,NTU,College of business (nanyang business school),Accountancy,Business,0.973,0.965,3182.0,2850.0,3240.0,2875.0,2850.0,3125.0
2015,NTU,College of business (nanyang business school),Accountancy & Business,Business,0.986,0.973,4225.0,3500.0,4438.0,3770.0,3000.0,4850.0
2015,NTU,College of engineering,Aerospace Engineering,Engineering,0.86,0.86,3699.0,3650.0,3724.0,3700.0,3450.0,4000.0
2015,NTU,"College of humanities, arts & social sciences","Art, Design & Media",Architecture & Design,0.7929999999999999,0.569,3284.0,2800.0,3457.0,2800.0,2200.0,3000.0
2015,NTU,National institute of education (nie),Arts (with Education),Education,1.0,1.0,3551.0,3500.0,3622.0,3500.0,3500.0,3605.0
2015,NTU,College of sciences,Biological Sciences,Science,0.746,0.653,3117.0,3000.0,3229.0,3190.0,2875.0,3600.0
2015,NTU,College of engineering,Biomedical Engineering,Engineering,0.9259999999999999,0.765,3079.0,3000.0,3197.0,3113.0,2900.0,3450.0
2015,NTU,College of business (nanyang business school),Business,Business,0.922,0.8759999999999999,3343.0,3100.0,3502.0,3200.0,2900.0,3700.0
2015,NTU,College of business (nanyang business school),Business & Computing,Technology,1.0,1.0,4036.0,4184.0,4395.0,4583.0,3800.0,4876.0
2015,NTU,College of engineering,Chemical & Biomolecular Engineering,Engineering,0.868,0.809,3156.0,3100.0,3373.0,3300.0,3000.0,3600.0
2015,NTU,College of sciences,Chemistry & Biological Chemistry,Science,0.8390000000000001,0.723,2960.0,2900.0,3139.0,3000.0,2800.0,3500.0
2015,NTU,"College of humanities, arts & social sciences",Chinese,Arts & Social Sciences,0.818,0.7659999999999999,2978.0,3000.0,3045.0,3200.0,2800.0,3500.0
2015,NTU,College of engineering,Civil Engineering,Engineering,0.953,0.93,3125.0,3100.0,3206.0,3200.0,3000.0,3300.0
2015,NTU,"College of humanities, arts & social sciences",Communication Studies,Arts & Social Sciences,0.851,0.7440000000000001,2921.0,2900.0,3008.0,3000.0,2600.0,3330.0
2015,NTU,College of engineering,Computer Engineering,Engineering,0.851,0.83,3489.0,3350.0,3577.0,3500.0,3200.0,4000.0
2015,NTU,College of engineering,Computer Science,Technology,0.924,0.914,3489.0,3300.0,3535.0,3300.0,3150.0,3800.0
2015,NTU,"College of humanities, arts & social sciences",Economics,Arts & Social Sciences,0.8740000000000001,0.759,3322.0,3200.0,3496.0,3300.0,3000.0,3800.0
2015,NTU,College of engineering,Electrical & Electronic Engineering,Engineering,0.8859999999999999,0.862,3345.0,3200.0,3446.0,3300.0,3000.0,3690.0
2015,NTU,"College of humanities, arts & social sciences",English,Arts & Social Sciences,0.88,0.74,3238.0,3000.0,3322.0,3314.0,2604.0,3743.0
2015,NTU,College of engineering,Environmental Engineering,Engineering,0.897,0.821,3472.0,3200.0,3673.0,3300.0,3000.0,3835.0
2015,NTU,College of engineering,Information Engineering & Media,Engineering,0.873,0.8,3271.0,3200.0,3375.0,3275.0,3000.0,3500.0
2015,NTU,"College of humanities, arts & social sciences",Linguistics & Multilingual Studies,Arts & Social Sciences,0.884,0.5579999999999999,3475.0,3000.0,3753.0,3000.0,2800.0,3600.0
2015,NTU,College of engineering,Maritime Studies,Science,0.95,0.95,3249.0,3200.0,3271.0,3200.0,3000.0,3300.0
2015,NTU,College of engineering,Materials Engineering,Engineering,0.8290000000000001,0.768,3213.0,3100.0,3397.0,3200.0,3000.0,3600.0
2015,NTU,College of sciences,Mathematical Sciences,Science,0.818,0.727,3254.0,3125.0,3402.0,3240.0,2950.0,3500.0
2015,NTU,College of sciences,Mathematics & Economics,Arts & Social Sciences,0.953,0.8440000000000001,3291.0,3000.0,3440.0,3205.0,2925.0,3500.0
2015,NTU,College of engineering,Mechanical Engineering,Engineering,0.88,0.807,3248.0,3200.0,3388.0,3250.0,3000.0,3600.0
2015,NTU,College of sciences,Medicine,Healthcare,1.0,1.0,2832.0,2800.0,2882.0,2800.0,2500.0,3105.0
2015,NTU,College of sciences,Physics & Applied Physics,Science,0.821,0.696,3098.0,3000.0,3186.0,3200.0,2900.0,3400.0
2015,NTU,"College of humanities, arts & social sciences",Psychology,Arts & Social Sciences,0.733,0.52,3099.0,3121.0,3264.0,3200.0,2800.0,3562.0
2015,NTU,National institute of education (nie),Science (with Education),Education,1.0,1.0,3496.0,3500.0,3604.0,3504.0,3500.0,3855.0
2015,NTU,"College of humanities, arts & social sciences",Sociology,Arts & Social Sciences,0.857,0.794,3260.0,3000.0,3402.0,3125.0,2700.0,3600.0
2015,NTU,College of sciences,Sports Science & Management,Science,0.907,0.721,3232.0,3000.0,3307.0,3295.0,2900.0,3600.0
2015,NUS,Nus business school,Accountancy,Business,0.981,0.981,3182.0,2925.0,3285.0,2925.0,2775.0,3297.0
2015,NUS,Faculty of science,Applied Science,Science,0.852,0.778,3203.0,3000.0,3355.0,3100.0,3000.0,4000.0
2015,NUS,School of design & environment,Architecture,Architecture & Design,0.976,0.9640000000000001,4054.0,4114.0,4099.0,4127.0,3700.0,4500.0
2015,NUS,Faculty of arts & social sciences,Arts (General),Arts & Social Sciences,0.857,0.7255,3052.5,3095.0,3154.5,3155.0,2850.0,3420.0
2015,NUS,Faculty of engineering,Biomedical Engineering,Engineering,0.862,0.759,3256.0,3200.0,3357.0,3300.0,3000.0,3500.0
2015,NUS,Nus business school,Business,Business,0.921,0.867,3668.5,3375.0,3833.5,3400.0,3050.0,4150.0
2015,NUS,Faculty of engineering,Chemical & Biomolecular Engineering,Engineering,0.86,0.8290000000000001,3400.0,3300.0,3529.0,3500.0,3000.0,4000.0
2015,NUS,Faculty of engineering,Civil Engineering,Engineering,0.965,0.953,3300.0,3300.0,3366.0,3350.0,3200.0,3500.0
2015,NUS,Faculty of engineering,Computer Engineering,Engineering,0.9179999999999999,0.9059999999999999,4119.0,4000.0,4252.0,4000.0,3325.0,4583.0
2015,NUS,School of computing,Computer Science,Technology,0.97,0.95,3847.0,3700.0,3890.0,3700.0,3300.0,4400.0
2015,NUS,School of computing,Computing (Communications & Media),Technology,0.9259999999999999,0.852,3230.0,3500.0,3291.0,3500.0,2800.0,3800.0
2015,NUS,Faculty of dentistry,Dental Surgery,Healthcare,1.0,1.0,4053.0,4000.0,4083.0,4000.0,4000.0,4400.0
